id,src,dst
5980,89,1351
5981,89,37
5982,89,865
5983,89,10
5984,89,131
5985,89,88
5986,89,42
5987,89,13
5988,89,13
5989,89,141
5990,89,49
5991,89,82
5992,89,293
5993,89,17
5994,90,30
5995,90,30
5996,90,591
5997,90,51
5998,90,46
5999,90,66
6000,90,40
6001,90,12
6002,90,1
6003,90,18
6004,90,42
6005,90,42
6006,90,13
6007,90,10
6008,90,981
6009,90,7
6010,90,3
6011,90,161
6012,90,28
6013,90,282
6014,90,26
6015,90,20
6016,90,1015
6017,90,114
6018,90,35
6019,90,744
6020,90,54
6021,91,128
6022,91,912
6023,91,538
6024,91,20
6025,91,304
6026,91,71
6027,91,35
6028,91,35
6029,91,76
6030,91,642
6031,91,87
6032,91,30
6033,91,51
6034,91,1210
6035,91,57
6036,91,9
6037,91,23
6038,91,321
6039,92,102
6040,92,322
6041,92,19
6042,92,1052
6043,92,16
6044,92,16
6045,92,4
6046,92,10
6047,92,74
6048,92,712
6049,92,67
6050,92,15
6051,92,168
6052,92,24
6053,92,292
6054,92,23
6055,92,22
6056,92,83
6057,93,16
6058,93,599
6059,93,53
6060,93,35
6061,93,14
6062,93,22
6063,93,22
6064,93,50
6065,93,129
6066,93,6
6067,93,26
6068,93,594
6069,93,37
6070,93,68
6071,93,38
6072,93,10
6073,93,33
6074,93,39
6075,94,14
6076,94,9
6077,94,206
6078,94,34
6079,94,20
6080,94,241
6081,94,38
6082,94,65
6083,94,33
6084,94,779
6085,94,28
6086,94,19
6087,94,4
6088,94,11
6089,94,51
6090,94,15
6091,94,15
6092,94,1170
9636,94,1287
9637,94,1281
9638,94,414
9639,94,283
9640,94,266
9641,94,862
9642,94,588
9643,94,319
6093,95,1376
6094,95,27
6095,95,24
6096,95,204
6097,95,48
6098,95,122
6099,95,113
6100,95,74
6101,95,23
6102,95,89
6103,95,232
6104,95,63
6105,95,142
6106,95,73
6107,95,76
6108,95,962
6109,95,60
6110,95,107
9652,95,1026
9653,95,626
9654,95,258
9655,95,658
9656,95,694
9657,95,162
9658,95,751
9659,95,1057
9660,95,108
6111,96,333
6112,96,67
6113,96,95
6114,96,28
6115,96,59
6116,96,97
6117,96,17
6118,96,48
6119,96,704
6120,96,51
6121,96,90
6122,96,90
6123,96,21
6124,96,684
6125,96,9
6126,96,54
6127,96,40
6128,96,31
9767,96,1193
6129,97,3
6130,97,47
6131,97,531
6132,97,115
6133,97,300
6134,97,43
6135,97,346
6136,97,14
6137,97,27
6138,97,70
6139,97,316
6140,97,44
6141,97,17
6142,97,1440
6143,97,73
6144,97,29
6145,97,20
6146,97,25
6147,98,132
6148,98,155
6149,98,551
6150,98,116
6151,98,232
6152,98,10
6153,98,35
6154,98,35
6155,98,29
6156,98,29
6157,98,126
6158,98,53
6159,98,873
6160,98,643
6161,98,19
6162,98,25
6163,98,50
6164,98,959
6165,99,37
6166,99,37
6167,99,72
6168,99,132
6169,99,30
6170,99,64
6171,99,17
6172,99,323
6173,99,129
6174,99,23
6175,99,42
6176,99,15
6177,99,25
6178,99,47
6179,99,6
6180,99,65
6181,99,79
6182,99,955
9583,99,97
6183,100,42
6184,100,95
6185,100,21
6186,100,1164
6187,100,56
6188,100,14
6189,100,882
6190,100,16
6191,100,22
6192,100,1214
6193,100,110
6194,100,116
6195,100,375
6196,100,212
6197,100,323
6198,100,26
6199,100,36
6200,100,99
6201,101,19
6202,101,23
6203,101,25
6204,101,25
6205,101,977
6206,101,21
6207,101,159
6208,101,16
6209,101,16
6210,101,1244
6211,101,643
6212,101,17
6213,101,40
6214,101,84
6215,101,7
6216,101,128
6217,101,45
6218,101,28
6219,102,13
6220,102,350
6221,102,21
6222,102,30
6223,102,32
6224,102,252
6225,102,47
6226,102,964
6227,102,967
6228,102,17
6229,102,758
6230,102,758
6231,102,9
6232,102,40
6233,102,954
6234,102,18
6235,102,31
6236,102,90
6237,103,299
6238,103,53
6239,103,53
6240,103,34
6241,103,34
6242,103,26
6243,103,84
6244,103,97
6245,103,49
6246,103,1
6247,103,47
6248,103,21
6249,103,68
6250,103,585
6251,103,114
6252,103,7
6253,103,17
6254,103,36
9761,103,1295
6255,104,41
6256,104,35
6257,104,11
6258,104,51
6259,104,31
6260,104,26
6261,104,12
6262,104,15
6263,104,15
6264,104,32
6265,104,99
6266,104,87
6267,104,84
6268,104,44
6269,104,44
6270,104,3
6271,104,6
6272,104,342
10113,104,1034
6273,105,40
6274,105,26
6275,105,122
6276,105,32
6277,105,363
6278,105,177
6279,105,27
6280,105,319
6281,105,93
6282,105,20
6283,105,31
6284,105,478
6285,105,166
6286,105,120
6287,105,1206
6288,105,162
6289,105,489
6290,105,176
9629,105,76
10103,105,973
6291,106,98
6292,106,18
6293,106,16
6294,106,35
6295,106,54
6296,106,53
6297,106,22
6298,106,109
6299,106,164
6300,106,658
6301,106,21
6302,106,65
6303,106,136
6304,106,92
6305,106,325
6306,106,48
6307,106,588
6308,106,17
6309,107,44
6310,107,53
6311,107,28
6312,107,68
6313,107,30
6314,107,1205
6315,107,58
6316,107,492
6317,107,26
6318,107,26
6319,107,33
6320,107,36
6321,107,110
6322,107,71
6323,107,35
6324,107,22
6325,107,356
6326,107,92
9582,107,97
10112,107,104
6327,108,80
6328,108,34
6329,108,34
6330,108,12
6331,108,28
6332,108,157
6333,108,55
6334,108,48
6335,108,21
6336,108,22
6337,108,967
6338,108,94
6339,108,39
6340,108,101
6341,108,54
6342,108,308
6343,108,720
6344,108,25
9716,108,1007
6345,109,102
6346,109,50
6347,109,214
6348,109,121
6349,109,26
6350,109,64
6351,109,21
6352,109,346
6353,109,168
6354,109,327
6355,109,47
6356,109,37
6357,109,18
6358,109,40
6359,109,38
6360,109,94
6361,109,297
6362,109,120
10259,109,574
10260,109,1276
10261,109,1285
10262,109,370
6363,110,760
6364,110,16
6365,110,724
6366,110,14
6367,110,1232
6368,110,52
6369,110,68
6370,110,971
6371,110,23
6372,110,73
6373,110,735
6374,110,191
6375,110,57
6376,110,321
6377,110,36
6378,110,43
6379,110,19
6380,110,25
6381,111,26
6382,111,27
6383,111,56
6384,111,435
6385,111,184
6386,111,352
6387,111,21
6388,111,21
6389,111,190
6390,111,14
6391,111,35
6392,111,241
6393,111,32
6394,111,587
6395,111,214
6396,111,742
6397,111,65
6398,111,1
6399,112,19
6400,112,93
6401,112,16
6402,112,16
6403,112,58
6404,112,8
6405,112,1373
6406,112,0
6407,112,11
6408,112,30
6409,112,100
6410,112,20
6411,112,355
6412,112,102
6413,112,21
6414,112,453
6415,112,772
6416,112,39
6417,113,47
6418,113,47
6419,113,32
6420,113,17
6421,113,17
6422,113,160
6423,113,58
6424,113,30
6425,113,29
6426,113,29
6427,113,1168
6428,113,28
6429,113,6
6430,113,382
6431,113,37
6432,113,639
6433,113,22
6434,114,15
6435,114,195
6436,114,1219
6437,114,163
6438,114,730
6439,114,49
6440,114,48
6441,114,48
6442,114,905
6443,114,55
6444,114,311
6445,114,25
6446,114,13
6447,114,23
6448,114,37
6449,114,42
6450,114,333
6451,114,45
6452,115,23
6453,115,23
6454,115,33
6455,115,67
6456,115,41
6457,115,4
6458,115,39
6459,115,26
6460,115,338
6461,115,1245
6462,115,53
6463,115,12
6464,115,71
6465,115,13
6466,115,15
6467,115,305
6468,115,70
6469,115,199
6470,116,16
6471,116,16
6472,116,35
6473,116,566
6474,116,30
6475,116,6
6476,116,91
6477,116,20
6478,116,56
6479,116,976
6480,116,164
6481,116,32
6482,116,9
6483,116,106
6484,116,26
6485,116,31
6486,116,93
6487,116,52
6488,117,341
6489,117,8
6490,117,21
6491,117,21
6492,117,9
6493,117,28
6494,117,49
6495,117,89
6496,117,39
6497,117,896
6498,117,79
6499,117,15
6500,117,129
6501,117,44
6502,117,33
6503,117,348
6504,117,451
6505,117,12
10093,117,331
6506,118,639
6507,118,14
6508,118,43
6509,118,458
6510,118,705
6511,118,64
6512,118,35
6513,118,35
6514,118,1018
6515,118,340
6516,118,95
6517,118,42
6518,118,31
6519,118,28
6520,118,86
6521,118,20
6522,118,7
6523,118,50
6524,119,107
6525,119,14
6526,119,199
6527,119,263
6528,119,31
6529,119,38
6530,119,25
6531,119,397
6532,119,901
6533,119,612
6534,119,78
6535,119,315
6536,119,157
6537,119,101
6538,119,958
6539,119,129
6540,119,108
6541,119,32
6542,120,1065
6543,120,162
6544,120,12
6545,120,12
6546,120,13
6547,120,25
6548,120,37
6549,120,195
6550,120,51
6551,120,15
6552,121,233
6553,121,580
6554,121,323
6555,121,31
6556,121,38
6557,121,16
6558,121,35
6559,121,194
6560,121,81
6561,121,345
9600,121,56
6562,122,248
6563,122,334
6564,122,25
6565,122,39
6566,122,42
6567,122,42
6568,122,130
6569,122,16
6570,122,84
6571,122,29
10142,122,1393
6572,123,184
6573,123,20
6574,123,20
6575,123,152
6576,123,21
6577,123,30
6578,123,135
6579,123,301
6580,123,1243
6581,123,1163
6582,124,180
6583,124,21
6584,124,996
6585,124,179
6586,124,50
6587,124,29
6588,124,54
6589,124,347
6590,124,344
6591,124,234
6592,125,13
6593,125,42
6594,125,15
6595,125,219
6596,125,29
6597,125,118
6598,125,79
6599,125,17
6600,125,215
6601,125,40
6602,126,14
6603,126,37
6604,126,658
6605,126,18
6606,126,63
6607,126,157
6608,126,41
6609,126,35
6610,126,376
6611,126,27
6612,127,12
6613,127,12
6614,127,972
6615,127,33
6616,127,118
6617,127,1427
6618,127,14
6619,127,55
6620,127,743
6621,127,144
9899,127,644
9900,127,237
9901,127,1341
9902,127,350
9903,127,579
6622,128,203
6623,128,64
6624,128,51
6625,128,439
6626,128,59
6627,128,41
6628,128,25
6629,128,320
6630,128,216
6631,128,663
6632,129,23
6633,129,3
6634,129,13
6635,129,141
6636,129,9
6637,129,19
6638,129,17
6639,129,305
6640,129,81
6641,129,157
9754,129,1108
10055,129,446
6642,130,469
6643,130,19
6644,130,714
6645,130,11
6646,130,44
6647,130,340
6648,130,31
6649,130,302
6650,130,26
6651,130,48
10118,130,727
6652,131,35
6653,131,41
6654,131,1
6655,131,251
6656,131,138
6657,131,26
6658,131,38
6659,131,10
6660,131,66
6661,131,11
6662,132,91
6663,132,241
6664,132,25
6665,132,38
6666,132,156
6667,132,350
6668,132,1078
6669,132,61
6670,132,49
6671,132,29
6672,133,479
6673,133,393
6674,133,29
6675,133,159
6676,133,19
6677,133,27
6678,133,37
6679,133,36
6680,133,10
6681,133,158
6682,134,2
6683,134,25
6684,134,25
6685,134,89
6686,134,41
6687,134,623
6688,134,11
6689,134,11
6690,134,97
6691,134,1401
6692,135,111
6693,135,63
6694,135,308
6695,135,26
6696,135,20
6697,135,20
6698,135,43
6699,135,38
6700,135,13
6701,135,456
6702,136,534
6703,136,74
6704,136,51
6705,136,85
6706,137,88
6707,137,89
6708,137,39
6709,137,121
6710,138,174
6711,138,973
6712,138,23
6713,138,115
6714,139,868
6715,139,12
6716,139,283
6717,139,39
6718,140,58
6719,140,30
6720,140,28
6721,140,45
6722,141,296
6723,141,222
6724,141,32
6725,141,17
6726,142,3
6727,142,22
6728,142,22
6729,142,63
6730,143,15
6731,143,38
6732,143,1249
6733,143,62
10170,143,215
6734,144,104
6735,144,42
6736,144,29
6737,144,708
6738,145,34
6739,145,42
6740,145,25
6741,145,96
9751,145,1102
6742,146,666
6743,146,20
6744,146,49
6745,146,21
6746,147,125
6747,147,35
6748,147,34
6749,147,1055
10069,147,190
6750,148,34
6751,148,12
6752,148,74
6753,148,152
6754,149,540
6755,149,46
6756,149,33
6757,149,67
6758,150,52
6759,150,34
6760,150,351
6761,150,98
6762,151,60
6763,151,113
6764,151,192
6765,151,18
6766,152,1390
6767,152,93
6768,152,140
6769,152,106
6770,153,128
6771,153,308
6772,153,71
6773,153,34
6774,153,98
6775,153,86
6776,153,878
6777,153,41
6778,153,48
6779,154,19
6780,154,8
6781,154,33
6782,154,5
6783,154,24
6784,154,184
6785,154,27
6786,154,62
6787,154,13
6788,155,29
6789,155,78
6790,155,60
6791,155,32
6792,155,132
6793,155,30
6794,155,37
6795,155,25
6796,156,339
6797,156,58
6798,156,473
6799,156,575
6800,156,9
6801,156,69
6802,156,7
6803,156,350
6804,156,98
10115,156,778
6805,157,24
6806,157,63
6807,157,50
6808,157,243
6809,157,47
6810,157,77
6811,157,56
6812,157,32
6813,157,42
10234,157,295
6814,158,226
6815,158,143
6816,158,114
6817,158,114
6818,158,8
6819,158,54
6820,158,17
6821,158,92
6822,158,20
9727,158,574
6823,159,21
6824,159,20
6825,159,20
6826,159,58
6827,159,39
6828,159,32
6829,159,37
6830,159,27
6831,159,190
9610,159,55
6832,160,1227
6833,160,132
6834,160,30
6835,160,19
6836,160,19
6837,160,12
6838,160,12
6839,160,61
6840,160,18
6841,161,92
6842,161,15
6843,161,18
6844,161,17
6845,161,21
6846,161,325
6847,161,12
6848,161,321
6849,161,174
6850,162,8
6851,162,8
6852,162,69
6853,162,10
6854,162,37
6855,162,103
6856,162,26
6857,162,22
6858,162,67
10109,162,1369
6859,163,13
6860,163,6
6861,163,6
6862,163,6
6863,163,33
6864,163,77
6865,163,25
6866,163,107
6867,163,48
6868,164,5
6869,164,249
6870,164,62
6871,164,19
6872,164,23
6873,164,14
6874,164,29
6875,164,436
6876,164,30
6877,165,57
6878,165,202
6879,165,151
6880,165,946
6881,165,44
6882,165,107
6883,165,1359
6884,165,14
6885,165,55
6886,166,136
6887,166,1196
6888,166,38
6889,166,77
6890,166,1220
6891,166,7
6892,166,119
6893,166,4
6894,166,338
6895,167,6
6896,167,41
6897,167,41
6898,167,29
6899,167,29
6900,167,61
6901,167,977
6902,167,40
6903,167,48
6904,168,20
6905,168,328
6906,168,247
6907,168,1193
6908,168,117
6909,168,50
6910,168,28
6911,168,119
6912,168,23
6913,169,32
6914,169,41
6915,169,9
6916,169,45
6917,169,23
6918,169,92
6919,169,30
6920,169,30
6921,169,236
6922,170,17
6923,170,126
6924,170,728
6925,170,74
6926,170,718
6927,170,30
6928,170,6
6929,170,110
6930,170,134
6931,171,990
6932,171,9
6933,171,117
6934,171,25
6935,171,113
6936,171,1239
6937,171,21
6938,171,32
10168,171,294
6939,172,198
6940,172,35
6941,172,14
6942,172,75
6943,172,85
6944,172,32
6945,172,96
6946,172,127
6947,173,29
6948,173,32
6949,173,1019
6950,173,90
6951,173,123
6952,173,17
6953,173,13
6954,173,3
6955,174,8
6956,174,20
6957,174,53
6958,174,64
6959,174,771
6960,174,17
6961,174,46
6962,174,30
6963,175,83
6964,175,349
6965,175,230
6966,175,4
6967,175,77
6968,175,23
6969,175,16
6970,175,39
6971,176,314
6972,176,21
6973,176,449
6974,176,15
6975,176,68
6976,176,44
6977,176,24
6978,176,76
6979,177,305
6980,177,172
6981,177,47
6982,177,459
6983,177,9
6984,177,42
6985,177,341
6986,177,361
10178,177,1211
6987,178,280
6988,178,15
6989,178,961
6990,178,329
6991,178,312
6992,178,146
6993,178,32
6994,178,662
6995,179,29
6996,179,26
6997,179,397
6998,179,249
6999,179,91
7000,179,15
7001,179,1076
7002,179,19
7003,180,15
7004,180,54
7005,180,43
7006,180,490
7007,180,29
7008,180,181
7009,180,289
7010,180,19
7011,181,12
7012,181,106
7013,181,19
7014,181,352
7015,181,98
7016,181,1212
7017,181,35
7018,181,39
9601,181,56
7019,182,74
7020,182,16
7021,182,349
7022,182,24
7023,182,24
7024,182,35
7025,182,14
7026,182,15
9777,182,42
7027,183,304
7028,183,347
7029,183,30
7030,183,24
7031,183,299
7032,183,665
7033,183,46
7034,183,45
7035,184,10
7036,184,5
7037,184,237
7038,184,20
7039,184,39
7040,184,37
7041,184,27
7042,184,360
7043,185,929
7044,185,62
7045,185,181
7046,185,129
7047,185,6
7048,185,130
7049,185,379
7050,185,66
7051,186,36
7052,186,353
7053,186,487
7054,186,35
7055,186,104
7056,186,17
7057,186,9
7058,186,33
10156,186,496
7059,187,555
7060,187,39
7061,187,31
7062,187,329
7063,187,119
7064,187,12
7065,187,20
7066,187,58
7067,188,976
7068,188,113
7069,188,136
7070,188,58
7071,188,33
7072,188,18
7073,188,1431
7074,188,34
7075,189,33
7076,189,27
7077,189,21
7078,189,21
7079,189,64
7080,189,40
7081,189,86
7082,189,145
10061,189,656
7083,190,30
7084,190,103
7085,190,56
7086,190,1045
7087,190,64
7088,191,98
7089,191,1227
7090,191,27
7091,191,35
7092,191,46
7093,192,440
7094,192,25
7095,192,58
7096,192,689
7097,192,14
7098,193,23
7099,193,14
7100,193,1080
7101,193,53
7102,193,114
9584,193,51
7103,194,10
7104,194,919
7105,194,87
7106,194,51
7107,194,314
7108,195,32
7109,195,348
7110,195,364
7111,195,389
7112,195,1229
10160,195,294
7113,196,439
7114,196,644
7115,196,25
7116,196,14
7117,196,103
7118,197,37
7119,197,731
7120,197,43
7121,197,10
7122,197,72
7123,198,28
7124,198,14
7125,198,600
7126,198,117
7127,198,13
7128,199,4
7129,199,474
7130,199,39
7131,199,31
7132,199,27
7133,200,135
7134,200,31
7135,200,40
7136,200,18
7137,200,736
7138,201,191
7139,201,136
7140,201,1335
7141,201,18
7142,201,26
7143,202,22
7144,202,2
7145,202,103
7146,202,466
7147,202,49
7148,203,533
7149,203,20
7150,203,441
7151,203,32
7152,203,41
7153,204,28
7154,204,960
7155,204,49
7156,204,141
7157,204,62
10162,204,294
7158,205,720
7159,205,27
7160,205,123
7161,205,40
7162,205,36
7163,206,18
7164,206,764
7165,206,241
7166,206,21
7167,206,652
10085,206,344
7168,207,359
7169,207,8
7170,207,126
7171,207,11
7172,207,17
7173,208,33
7174,208,41
7175,208,45
7176,208,27
7177,208,36
9889,208,644
9890,208,237
9891,208,1341
9892,208,350
9893,208,579
7178,209,42
7179,209,350
7180,209,31
7181,209,452
7182,209,189
7183,210,116
7184,210,42
7185,210,470
7186,210,41
10028,210,291
10029,210,1207
10030,210,1089
10031,210,454
7187,211,716
7188,211,61
7189,211,28
7190,211,9
7191,212,5
7192,212,982
7193,212,709
7194,212,972
10064,212,1172
7195,213,12
7196,213,214
7197,213,154
7198,213,723
7199,214,23
7200,214,321
7201,214,1229
7202,214,60
7203,215,20
7204,215,659
7205,215,115
7206,215,34
7207,216,23
7208,216,339
7209,216,66
7210,216,31
7211,217,158
7212,217,32
7213,217,73
7214,217,270
7215,218,14
7216,218,76
7217,218,103
7218,218,51
7219,219,132
7220,219,42
7221,219,20
7222,219,24
7223,220,751
7224,220,24
7225,220,33
7226,220,11
7227,221,17
7228,221,22
7229,221,10
7230,221,27
9611,221,55
7231,222,18
7232,222,706
7233,222,537
7234,222,12
7235,223,15
7236,223,15
7237,223,38
7238,223,25
7239,224,15
7240,224,144
7241,224,49
7242,224,317
7243,225,67
7244,225,46
7245,225,38
7246,225,10
7247,226,87
7248,226,27
7249,226,398
7250,226,32
7251,227,24
7252,227,42
7253,227,543
7254,227,44
7255,228,133
7256,228,25
7257,228,49
7258,228,95
7259,229,69
7260,229,46
7261,229,3
7262,229,28
7263,230,23
7264,230,583
7265,230,79
7266,230,42
7267,231,26
7268,231,601
7269,231,326
7270,231,595
7271,232,52
7272,232,493
7273,232,168
7274,232,34
7275,233,44
7276,233,16
7277,233,6
7278,233,46
7279,234,165
7280,234,48
7281,234,22
7282,234,111
7283,235,22
7284,235,28
7285,235,31
7286,235,20
7287,236,146
7288,236,12
7289,236,77
7290,236,35
7291,237,18
7292,237,9
7293,237,34
7294,237,142
7295,238,27
7296,238,44
7297,238,1214
7298,238,115
10083,238,1026
7299,239,15
7300,239,29
7301,239,12
7302,239,293
7303,240,52
7304,240,181
7305,240,43
7306,240,17
7307,241,651
7308,241,727
7309,241,923
7310,241,46
7311,242,16
7312,242,983
7313,242,22
7314,242,25
7315,243,42
7316,243,20
7317,243,28
7318,243,38
7319,244,106
7320,244,14
7321,244,170
7322,244,32
7323,245,29
7324,245,96
7325,245,44
7326,245,20
7327,246,68
7328,246,25
7329,246,15
7330,246,44
7331,247,35
7332,247,252
7333,247,41
7334,247,57
7335,248,118
7336,248,472
7337,248,59
7338,248,30
7339,249,28
7340,249,114
7341,249,97
7342,249,22
10078,249,478
7343,250,718
7344,250,985
7345,250,20
7346,250,119
7347,251,31
7348,251,971
7349,251,14
7350,251,963
9917,251,1216
9918,251,1166
9919,251,1192
7351,252,97
7352,252,11
7353,252,968
7354,252,80
7355,253,23
7356,253,23
7357,253,11
7358,253,29
7359,253,15
7360,253,32
7361,254,81
7362,254,39
7363,254,6
7364,254,4
9760,254,4
7365,254,22
7366,254,42
7367,255,12
7368,255,43
7369,255,111
7370,255,49
7371,255,13
7372,255,1394
7373,256,10
7374,256,11
7375,256,23
7376,256,31
7377,256,563
7378,256,29
7379,257,23
7380,257,42
7381,257,7
7382,257,32
7383,257,54
7384,257,936
7385,258,100
7386,258,126
7387,258,27
7388,258,51
7389,258,140
7390,258,127
10152,258,496
7391,259,76
7392,259,52
7393,259,1016
7394,259,36
7395,259,160
7396,259,39
7397,260,638
7398,260,7
7399,260,92
7400,260,311
7401,260,20
7402,260,326
7403,261,49
7404,261,209
7405,261,26
7406,261,92
7407,261,29
7408,261,43
7409,262,546
7410,262,953
7411,262,1247
7412,262,84
7413,262,89
7414,262,42
7415,263,35
7416,263,1034
7417,263,1378
7418,263,118
7419,263,20
7420,263,69
7421,264,27
7422,264,115
7423,264,53
7424,264,28
7425,264,22
7426,264,50
7427,265,17
7428,265,22
7429,265,36
7430,265,6
7431,265,26
7432,265,66
7433,266,456
7434,266,11
7435,266,56
7436,266,62
7437,266,40
7438,266,52
7439,267,37
7440,267,85
7441,267,15
7442,267,28
7443,267,994
7444,267,569
7445,268,30
7446,268,64
7447,268,107
7448,268,18
7449,268,8
7450,268,15
7451,269,21
7452,269,11
7453,269,72
7454,269,41
7455,269,82
7456,269,68
10215,269,758
7457,270,40
7458,270,64
7459,270,35
7460,270,35
7461,270,645
7462,270,51
7463,271,134
7464,271,345
7465,271,222
7466,271,21
7467,271,26
7468,271,358
7469,272,169
7470,272,310
7471,272,50
7472,272,10
7473,272,17
7474,272,120
7475,273,11
7476,273,21
7477,273,7
7478,273,29
7479,273,349
7480,273,64
7481,274,118
7482,274,2
7483,274,907
7484,274,22
7485,274,80
7486,274,81
7487,275,16
7488,275,31
7489,275,31
7490,275,30
7491,275,30
7492,275,697
7493,276,42
7494,276,208
7495,276,23
7496,277,76
7497,277,47
7498,277,14
7499,278,0
7500,278,704
7501,278,711
7502,279,21
7503,279,16
7504,279,82
7505,280,90
7506,280,46
7507,280,38
7508,281,19
7509,281,135
7510,281,133
10239,281,1338
7511,282,77
7512,282,22
7513,282,23
7514,283,10
7515,283,298
7516,283,965
7517,284,42
7518,284,27
7519,284,726
9782,284,49
9859,284,809
9860,284,324
9861,284,599
9862,284,1086
9863,284,494
10180,284,1211
7520,285,3
7521,285,31
7522,285,28
7523,286,134
7524,286,39
7525,286,777
7526,287,17
7527,287,66
7528,287,987
10032,287,291
10033,287,1207
10034,287,1089
10035,287,454
7529,288,77
7530,288,18
7531,288,34
10202,288,528
7532,289,18
7533,289,214
7534,289,42
7535,290,16
7536,290,21
7537,290,14
9720,290,960
7538,291,52
7539,291,24
7540,291,14
7541,292,347
7542,292,70
7543,292,51
7544,293,19
7545,293,60
7546,293,14
7547,294,22
7548,294,342
7549,294,733
7550,295,728
7551,295,298
7552,295,31
10235,295,1420
10236,295,1212
7553,296,103
7554,296,736
7555,296,73
7556,297,23
7557,297,343
7558,297,35
7559,298,1035
7560,298,44
7561,298,43
7562,299,52
7563,299,21
7564,299,31
7565,300,26
7566,300,21
7567,300,34
7568,300,372
7569,300,59
7570,300,89
9838,300,1290
9839,300,154
9840,300,1146
9841,300,555
9842,300,603
7571,301,3
7572,301,960
7573,301,159
7574,301,24
7575,301,226
7576,301,35
7577,302,12
7578,302,48
7579,302,218
7580,302,41
7581,302,27
7582,302,116
10134,302,1393
7583,303,32
7584,303,246
7585,303,8
7586,303,334
7587,303,21
7588,303,43
7589,304,56
7590,304,69
7591,304,37
7592,304,159
7593,304,192
7594,304,61
7595,305,28
7596,305,11
7597,305,137
7598,305,725
7599,305,224
7600,305,36
7601,306,100
7602,306,32
7603,306,32
7604,306,28
7605,306,163
7606,306,73
9758,306,453
7607,307,33
7608,307,40
7609,307,34
7610,307,152
7611,307,10
7612,307,24
10237,307,1338
7613,308,1156
7614,308,646
7615,308,18
7616,308,244
7617,308,246
7618,308,43
7619,309,32
7620,309,34
7621,309,890
7622,309,665
7623,309,3
7624,309,26
7625,310,85
7626,310,342
7627,310,12
7628,310,38
7629,310,33
7630,310,104
7631,311,17
7632,311,298
7633,311,6
7634,311,73
7635,311,64
7636,311,20
7637,312,65
7638,312,26
7639,312,133
7640,312,1421
7641,312,76
7642,312,19
9994,312,1059
9995,312,594
9996,312,670
9997,312,1366
7643,313,17
7644,313,69
7645,313,18
7646,313,772
7647,313,6
7648,313,16
7649,314,94
7650,314,51
7651,314,30
7652,314,9
7653,314,22
7654,314,118
7655,315,289
7656,315,49
7657,315,23
7658,315,622
7659,315,182
7660,315,15
7661,316,1362
7662,316,967
7663,316,34
7664,316,54
7665,316,9
7666,316,59
10169,316,143
10171,316,1406
10173,316,711
7667,317,18
7668,317,23
7669,317,31
7670,317,16
7671,317,37
7672,317,11
7673,318,15
7674,318,111
7675,318,387
7676,318,57
7677,318,108
7678,318,94
7679,319,662
7680,319,621
7681,319,231
7682,319,1062
7683,319,6
7684,319,28
7685,320,41
7686,320,4
7687,320,26
7688,320,103
7689,320,70
7690,320,6
7691,321,39
7692,321,35
7693,321,27
7694,321,54
7695,321,33
7696,321,78
7697,322,35
7698,322,91
7699,322,13
7700,322,31
7701,322,22
7702,322,53
10025,322,210
10026,322,287
10027,322,1399
7703,323,7
7704,323,7
7705,323,23
7706,323,55
7707,323,17
7708,323,118
7709,324,30
7710,324,538
7711,324,238
7712,324,27
7713,324,32
7714,324,20
7715,325,181
7716,325,6
7717,325,47
7718,325,33
7719,326,34
7720,326,22
7721,326,101
7722,326,1162
7723,327,99
7724,327,8
7725,327,98
7726,327,154
7727,328,65
7728,328,38
7729,328,62
7730,328,27
7731,329,1031
7732,329,19
7733,329,173
7734,329,152
7735,330,26
7736,330,21
7737,330,19
7738,330,367
7739,331,28
7740,331,378
7741,331,88
7742,331,472
10094,331,641
7743,332,1224
7744,332,54
7745,332,35
7746,332,125
7747,333,324
7748,333,9
7749,333,119
7750,333,7
7751,334,31
7752,334,325
7753,334,47
7754,334,18
7755,335,74
7756,335,55
7757,335,33
7758,335,314
7759,336,357
7760,336,35
7761,336,153
7762,336,59
7763,337,280
7764,337,45
7765,337,221
7766,337,50
9920,337,1216
9921,337,1166
9922,337,1192
7767,338,18
7768,338,18
7769,338,236
7770,338,340
7771,339,32
7772,339,18
7773,339,12
7774,339,14
7775,340,53
7776,340,35
7777,340,47
7778,340,20
9736,340,1424
7779,341,170
7780,341,1434
7781,341,103
7782,341,24
7783,342,29
7784,342,886
7785,342,20
7786,342,16
7787,343,334
7788,343,966
7789,343,99
7790,343,44
10057,343,805
7791,344,25
7792,344,235
7793,344,57
7794,344,39
9990,344,1059
9991,344,594
9992,344,670
9993,344,1366
10147,344,1049
10149,344,1032
10151,344,258
10153,344,701
10155,344,186
7795,345,70
7796,345,1337
7797,345,566
7798,345,979
7799,346,492
7800,346,287
7801,346,11
7802,346,593
9954,346,643
9955,346,590
9956,346,136
7803,347,99
7804,347,12
7805,347,84
7806,347,48
7807,348,354
7808,348,60
7809,348,654
7810,348,56
10090,348,79
7811,349,32
7812,349,92
7813,349,64
7814,349,33
7815,350,17
7816,350,11
7817,350,29
7818,350,1009
7819,351,13
7820,351,10
7821,351,957
7822,351,141
7823,351,29
7824,351,490
7825,352,23
7826,352,127
7827,352,17
7828,352,332
7829,352,6
7830,352,651
7831,353,13
